config,arm,metric,mean,std,n_seeds
w=24,trm_stable_1e-1,em_at_trained,0.39794921875,0.04523919852304871,8
w=24,trm_stable_1e-1,em_overunroll,0.39794921875,0.04523919852304871,8
w=24,trm_stable_1e-1,spectral_radius_mean,0.11425571622949648,0.011051802541277201,8
w=24,trm_stable_1e-1,spectral_radius_max,0.14330646804100633,0.017352706476833634,8
w=24,trm_stable_1e-1,operator_norm_mean,0.22692026996237652,0.009114595196131194,8
w=24,trm_stable_1e-1,operator_norm_max,0.2633337598416264,0.019395068625968827,8
w=24,trm_stable_1e-1,frac_expanding,0.0,0.0,8
w=24,trm_stable_1e-1,n_examples,8.0,0.0,8
w=24,trm_stable_1e-1,za_alignment,1.0,0.0,8
w=24,trm_stable_1e-1,readout_agreement,1.0,0.0,8
w=24,trm_stable_1e-1,n_inits,5.0,0.0,8
w=24,ff_matched,effective_rank,41.827638149261475,1.998855858355402,8
w=24,ff_matched,participation_ratio,11.729376100788402,0.40011593794217043,8
w=24,ff_matched,n_dims,95.0,0.0,8
w=24,ff_matched,max_spectral_norm,6.351747155189514,0.1756385272184409,8
w=24,ff_matched,lipschitz_product,91.9518544503577,3.7927509454386454,8
